site_id,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db,outbound_time_s,return_time_s,horizontal_time_s,flight_energy_kwh,setup_energy_kwh,service_energy_kwh,total_energy_kwh,energy_margin_kwh,return_soc,climb_out_m,climb_back_m,desc_out_m,desc_back_m,cruise_alt_m,horizontal_distance_m,max_dem_on_route_m,setup_time_s,earliest_ready_s,required_transport_shift_s,as_is_timing_feasible,atomic_task_id,parent_gap_id,pareto_id,transport_sortie_id,service_start_s,service_end_s,service_duration_s,robust_slack_db,Gamma_C_db
E52_575c4f100493de938643a13d,1.2735129256524829,2.099203328999508,1.2735129256524829,470.05405043895155,518.0123847895375,652.3580947743875,0.259560220504969,0.009166666666666667,0.2615651041666667,0.5302919913383024,2.0297080086616983,0.8342837527067806,575.5000122070312,0.0,0.0,575.5000122070312,703.2000122070312,4892.685710807907,437.3766174316406,30.0,680.0540504389515,0.0,1,P0002_M001_G00,P0002_M001_G00,DEVFIX,M001,2061.2977675969823,2917.3290175969823,856.03125,1.2735129256524829,0.0
E52_575c4f100493de938643a13d,5.145316592407042,2.099203328999508,2.099203328999508,470.05405043895155,518.0123847895375,652.3580947743875,0.259560220504969,0.009166666666666667,0.24475,0.5134768871716356,2.046523112828365,0.8395384727588638,575.5000122070312,0.0,0.0,575.5000122070312,703.2000122070312,4892.685710807907,437.3766174316406,30.0,680.0540504389515,0.0,1,P0002_M015_G00,P0002_M015_G00,DEVFIX,M015,2011.7040175969823,2812.7040175969823,801.0,2.099203328999508,0.0
E52_575c4f100493de938643a13d,8.748145591440831,2.099203328999508,2.099203328999508,470.05405043895155,518.0123847895375,652.3580947743875,0.259560220504969,0.009166666666666667,0.19518315972222225,0.46391004689385795,2.0960899531061425,0.8550281103456694,575.5000122070312,0.0,0.0,575.5000122070312,703.2000122070312,4892.685710807907,437.3766174316406,30.0,680.0540504389515,0.0,1,P0002_M018_G00,P0002_M018_G00,DEVFIX,M018,2153.8290175969823,2792.6102675969823,638.78125,2.099203328999508,0.0
E52_575c4f100493de938643a13d,1.2735129256524829,2.099203328999508,1.2735129256524829,470.05405043895155,518.0123847895375,652.3580947743875,0.259560220504969,0.009166666666666667,0.27671875,0.5454456371716356,2.014554362828365,0.8295482383838639,575.5000122070312,0.0,0.0,575.5000122070312,703.2000122070312,4892.685710807907,437.3766174316406,30.0,680.0540504389515,0.0,1,P0002_M021_G00,P0002_M021_G00,DEVFIX,M021,2011.7040175969823,2917.3290175969823,905.625,1.2735129256524829,0.0
E52_575c4f100493de938643a13d,14.97253526452974,2.099203328999508,2.099203328999508,470.05405043895155,518.0123847895375,652.3580947743875,0.259560220504969,0.009166666666666667,0.12755989583333335,0.396286783004969,2.1637132169950313,0.8761603803109472,575.5000122070312,0.0,0.0,575.5000122070312,703.2000122070312,4892.685710807907,437.3766174316406,30.0,680.0540504389515,0.0,1,P0002_M028_G00,P0002_M028_G00,DEVFIX,M028,2440.471890486567,2857.940640486567,417.46875,2.099203328999508,0.0
E52_575c4f100493de938643a13d,13.795864321596554,2.099203328999508,2.099203328999508,470.05405043895155,518.0123847895375,652.3580947743875,0.259560220504969,0.009166666666666667,0.12191666666666667,0.39064355383830235,2.1693564461616983,0.8779238894255306,575.5000122070312,0.0,0.0,575.5000122070312,703.2000122070312,4892.685710807907,437.3766174316406,30.0,680.0540504389515,0.0,1,P0002_M029_G00,P0002_M029_G00,DEVFIX,M029,2472.326986714428,2871.326986714428,399.0,2.099203328999508,0.0
E52_47db2d0d55c92154c779a4c9,3.0205906267075733,16.45726286038159,3.0205906267075733,312.62709924858126,351.3219092257948,393.08533863388124,0.16685347284684848,0.009166666666666667,0.2849592013888889,0.46097934090240406,2.0990206590975964,0.8559439559679988,464.3377197265625,0.0,0.0,464.3377197265625,592.0377197265625,2948.1400397541092,295.61395263671875,30.0,522.6270992485813,0.0,1,P0002_M004_G00,P0002_M004_G00,DEVFIX,M004,830.5625,1763.15625,932.59375,3.0205906267075733,0.0
E52_47db2d0d55c92154c779a4c9,11.176286595238821,16.45726286038159,11.176286595238821,312.62709924858126,351.3219092257948,393.08533863388124,0.16685347284684848,0.009166666666666667,0.13460677083333333,0.3106269103468485,2.249373089653152,0.9029290905166099,464.3377197265625,0.0,0.0,464.3377197265625,592.0377197265625,2948.1400397541092,295.61395263671875,30.0,522.6270992485813,0.0,1,P0002_M009_G00,P0002_M009_G00,DEVFIX,M009,830.5625,1271.09375,440.53125,11.176286595238821,0.0
E52_82c821a5773d0bfbe554f10a,1.9898130596061634,11.397135806608844,1.9898130596061634,512.9354114719376,566.0737563002253,707.0407539741487,0.2825549862639304,0.009166666666666667,0.16008246527777778,0.45180411820837485,2.1081958817916258,0.8588112130598828,637.6601379394531,0.0,0.0,637.6601379394531,765.3601379394531,5302.805654806116,465.3601379394531,30.0,722.9354114719376,0.0,1,P0002_M002_G00,P0002_M002_G00,DEVFIX,M002,3948.911293932906,4472.817543932906,523.90625,1.9898130596061634,0.0
E52_82c821a5773d0bfbe554f10a,11.263450711461502,11.397135806608844,11.263450711461502,512.9354114719376,566.0737563002253,707.0407539741487,0.2825549862639304,0.009166666666666667,0.1929201388888889,0.48464179181948597,2.0753582081805146,0.8485494400564106,637.6601379394531,0.0,0.0,637.6601379394531,765.3601379394531,5302.805654806116,465.3601379394531,30.0,722.9354114719376,0.0,1,P0002_M007_G00,P0002_M007_G00,DEVFIX,M007,4140.750669379437,4772.125669379437,631.375,11.263450711461502,0.0
E52_82c821a5773d0bfbe554f10a,8.076658413675005,11.397135806608844,8.076658413675005,512.9354114719376,566.0737563002253,707.0407539741487,0.2825549862639304,0.009166666666666667,0.007743923611111111,0.29946557654170813,2.2605344234582923,0.9064170073307162,637.6601379394531,0.0,0.0,637.6601379394531,765.3601379394531,5302.805654806116,465.3601379394531,30.0,722.9354114719376,0.0,1,P0002_M016_G00,P0002_M016_G00,DEVFIX,M016,4095.67228723569,4121.01603723569,25.34375,8.076658413675005,0.0
