sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U01,A,BAT-A-01,0.0,360.0,S001,1250.9011452645589,1.2823246082352031,2.317675391764797,2,22.0,run01
M002,U01,A,BAT-A-05,1250.901146264559,1610.901146264559,S001,2501.802291529118,1.2823246082352031,2.317675391764797,2,22.0,run01
M003,U02,A,BAT-A-02,32.95828286608685,392.95828286608685,S007,1745.517645253267,1.964671968666427,1.6353280313335732,2,22.0,run01
M004,U03,A,BAT-A-01,2501.802292529118,2861.802292529118,S001,3752.703437793677,1.2823246082352031,2.317675391764797,2,22.0,run01
M005,U06,B,BAT-B-02,102.9426686786901,492.9426686786901,S013,1610.7683566864785,1.8236608502154463,1.3763391497845539,3,25.0,run01
M006,U06,B,BAT-B-03,2113.7917647844833,2503.7917647844833,S014,3983.5439594034997,2.1403030047614893,1.059696995238511,3,25.0,run01
M007,U07,C,BAT-C-02,0.0,540.0,S001,1626.170391878965,2.846124929826203,3.5538750701737976,8,74.0,run01
M008,U07,C,BAT-C-03,1626.170392878965,2106.170392878965,S006,3187.729918819312,2.5979763856932365,3.802023614306764,6,59.0,run01
M009,U03,A,BAT-A-03,126.21160285084625,456.21160285084625,S002,2069.9491270647586,2.8714039850244966,0.7285960149755035,1,14.0,run01
M010,U04,A,BAT-A-04,585.1034505921714,945.1034505921716,S007,2297.6628129793517,1.8992860694082216,1.7007139305917784,2,17.0,run01
M011,U05,B,BAT-B-01,0.0,390.0,S012,1921.353423971385,2.751802210444904,0.44819778955509637,3,25.0,run01
M012,U07,C,BAT-C-02,4143.757319639439,4623.757319639439,S003,6561.191431505816,6.197524961333519,0.2024750386664813,6,65.0,run01
M013,U08,C,BAT-C-01,0.0,510.0,S002,2173.812018638708,6.280782227150773,0.11921777284922719,7,67.0,run01
M014,U05,B,BAT-B-04,2164.9167647844833,2554.9167647844833,S010,3720.2936672308224,1.8231457316476736,1.3768542683523266,3,25.0,run01
M015,U02,A,BAT-A-06,2501.802292529118,2831.802292529118,S001,3692.703437793677,1.2195056111647737,2.3804943888352263,1,14.0,run01
M016,U04,A,BAT-A-02,4272.555667760493,4602.555667760493,S007,5925.115030147673,1.8002714419366384,1.7997285580633617,1,6.0,run01
M017,U02,A,BAT-A-05,5896.22794707187,6256.22794707187,S003,8143.663646495499,2.9582110215244475,0.6417889784755526,2,16.0,run01
M018,U01,A,BAT-A-04,4283.399417760493,4613.399417760493,S008,6394.545546551655,3.146461435490872,0.4535385645091279,1,14.0,run01
M019,U05,B,BAT-B-02,4919.807107505509,5309.807107505509,S009,6478.249354899917,2.096210537071622,1.1037894629283782,3,25.0,run01
M020,U06,B,BAT-B-01,5983.097344545764,6373.097344545764,S015,7810.022655454235,2.3068796937944342,0.8931203062055659,3,25.0,run01
M021,U08,C,BAT-C-01,4740.350769457746,5280.350769457746,S005>S008,7445.817567860344,6.32057051599781,0.07942948400219052,8,62.0,run01
M022,U08,C,BAT-C-04,2256.616417525217,2736.616417525217,S004,4557.677484118381,6.152897007997176,0.2471029920028247,6,59.0,run01
M023,U05,B,BAT-B-04,6478.249355899918,6838.249355899918,S005,7994.424217871501,2.086114700804694,1.113885299195306,2,28.0,run01
M024,U06,B,BAT-B-03,9895.07750721959,10285.07750721959,S011,11080.549159447077,1.0727533991468021,2.127246600853198,3,25.0,run01
