battery_id,sortie_id,takeoff_s,return_s,return_soc,energy_ready_s,charge_duration_s
BAT-A-02,M001,360.0,1250.9011452645589,0.7150389759477327,2121.3504765325065,870.4493312679475
BAT-A-02,M002,2121.3504775325064,3012.2516227970655,0.7150389759477327,3882.700954065013,870.4493312679475
BAT-A-03,M003,360.0,1712.55936238718,0.5634062291852384,2780.13126444637,1067.57190205919
BAT-A-05,M004,1610.901146264559,2501.802291529118,0.7150389759477327,3372.2516227970655,870.4493312679475
BAT-B-01,M005,390.0,1507.8256880077884,0.5440847874461384,2964.745389767815,1456.9197017600268
BAT-B-03,M006,2493.5565478627886,3973.308742481805,0.4649242488096277,5567.440044545117,1594.131302063312
BAT-C-02,M007,540.0,1626.170391878965,0.6442343837717246,3230.329227040228,1604.1588351612634
BAT-C-03,M008,2106.170392878965,3187.729918819312,0.6752529517883454,4724.681856611231,1536.9519377919182
BAT-A-01,M009,330.0,1943.7375242139124,0.3619102255501119,3273.254230998767,1329.5167067848547
BAT-A-04,M010,360.0000000000002,1712.5593623871803,0.5779364290203952,2761.2420046606667,1048.6826422734862
BAT-B-02,M011,390.0,1921.353423971385,0.31204944738877405,3780.4677151641763,1859.1142911927916
BAT-C-02,M012,4586.485824801583,6523.9199366679595,0.22530937983331012,9035.749613695787,2511.829677027828
BAT-C-01,M013,510.0,2173.812018638708,0.21490222160615335,4708.190538492043,2534.3785198533346
BAT-B-04,M014,2544.6815478627886,3710.0584503091277,0.5442135670880817,5166.75493402312,1456.696483713992
BAT-A-06,M015,2042.5593633871804,2903.4605086517395,0.7289987530744948,3755.7621296548964,852.3016210031568
BAT-A-04,M016,4565.284172922637,5887.843535309817,0.5999396795696359,6907.92195186929,1020.0784165594735
BAT-A-01,M017,5159.352956071864,7046.788655495493,0.34261977299456725,8401.382950602556,1354.5942951070624
BAT-A-03,M018,4576.127922922637,6357.274051713799,0.30078634766869505,7766.251799744496,1408.9777480306964
BAT-B-04,M019,5309.807107505509,6478.249354899917,0.4759473657320945,8053.273920964287,1575.0245660643693
BAT-B-02,M020,5218.584551296448,6655.509862204919,0.42328007655139144,8321.824396182506,1666.314533977588
BAT-C-01,M021,5280.350769457746,7445.817567860344,0.20992868550027377,9990.972082609751,2545.1545147494066
BAT-C-04,M022,2736.616417525217,4557.677484118381,0.23088787400035304,7057.420423784282,2499.7429396659018
BAT-B-03,M023,6838.249355899918,7994.424217871501,0.4784713247988265,9565.073921553536,1570.6497036820342
BAT-B-01,M024,4100.058451309127,4895.530103536614,0.7318116502132994,6027.056576500228,1131.5264729636144
