atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
B02_M005_G00,B02_M005_G00,M005,746.34375,1547.34375,B02_Q3_002_R001,R01,E52_da1eeef61bb4fffd90feecd9,TRANSPORT_RELAY_G01,1,9.076253808869353,11.577048041656667,9.076253808869353
B02_M007_G00,B02_M007_G00,M007,814.03125,1755.65625,B02_Q3_002_R001,R01,E52_da1eeef61bb4fffd90feecd9,TRANSPORT_RELAY_G01,1,5.1098972412253545,11.577048041656667,5.1098972412253545
B02_M004_G00,B02_M004_G00,M004,2676.422056970083,3093.890806970083,B02_Q3_002_R002,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,12.986294405095663,2.43785423226241,2.43785423226241
B02_M008_G00,B02_M008_G00,M008,741.6875,1140.6875,B02_Q3_002_R002,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,7.541541972929281,2.43785423226241,2.43785423226241
B02_M010_G00,B02_M010_G00,M010,2315.2827812929445,2934.4390312929445,B02_Q3_002_R002,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,17.38358245881338,2.43785423226241,2.43785423226241
B02_M009_G00,B02_M009_G00,M009,3081.7495262377756,4255.093276237776,B02_Q3_002_R003,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,6.061526749283374,16.45726286038159,6.061526749283374
B02_M012_G00,B02_M012_G00,M012,8150.202023892711,8939.45202389271,B02_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
B02_M014_G00,B02_M014_G00,M014,8215.603401895483,9007.228401895483,B02_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
B02_M015_G00,B02_M015_G00,M015,6279.246172541269,7360.089922541269,B02_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
B02_M016_G00,B02_M016_G00,M016,6405.846966973572,7146.596966973572,B02_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,0.6230836731091074,11.397135806608844,0.6230836731091074
B02_M018_G00,B02_M018_G00,M018,6218.359715725666,7037.609715725666,B02_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
B02_M017_G00,B02_M017_G00,M017,5692.129029751164,6536.597779751164,B02_Q3_002_R005,R01,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
B02_M013_G00,B02_M013_G00,M013,4284.3010133457265,4309.6447633457265,B02_Q3_002_R004,R02,E52_eab18c460278cfbad2c20da0,TRANSPORT_RELAY_G01,1,8.409142705241422,7.760329046990023,7.760329046990023
B02_M013_G01,B02_M013_G01,M013,4317.1447633457265,4936.3947633457265,B02_Q3_002_R004,R02,E52_eab18c460278cfbad2c20da0,TRANSPORT_RELAY_G01,1,5.839199789598638,7.760329046990023,5.839199789598638
B02_M013_G02,B02_M013_G02,M013,4943.9260133457265,4969.2697633457265,B02_Q3_002_R004,R02,E52_eab18c460278cfbad2c20da0,TRANSPORT_RELAY_G01,1,8.410086996647067,7.760329046990023,7.760329046990023
B02_M020_G00,B02_M020_G00,M020,4284.3010133457265,4808.2072633457265,B02_Q3_002_R004,R02,E52_eab18c460278cfbad2c20da0,TRANSPORT_RELAY_G01,1,5.9943493619613974,7.760329046990023,5.9943493619613974
