site_id,task_ids,preparation_start_s,takeoff_s,arrival_s,setup_start_s,service_start_s,service_end_s,return_s,uav_available_s,energy_ready_s,charge_duration_s,return_soc,outbound_time_s,return_time_s,flight_energy_kwh,setup_energy_kwh,active_communication_s,idle_hover_s,active_energy_kwh,idle_energy_kwh,total_energy_kwh,energy_margin_kwh,service_windows,relay_id,energy_component_id,relay_sortie_id
E52_cdef0b479e00ae29ebd83132,"[""P01_GAMMA04_M001_00"", ""P01_GAMMA04_M004_00"", ""P01_GAMMA04_M007_00"", ""P01_GAMMA04_M008_00""]",17.71163788581964,197.71163788581964,717.71875,717.71875,747.71875,2480.2535335402627,3034.7968430624833,3334.7968430624833,3876.6287112996783,841.8318682371951,0.7370524090483115,520.0071121141804,554.5433095222207,0.3028799960747676,0.009166666666666667,1732.5347835402627,0.0,0.5293856283039692,0.0,0.8414322910454035,1.718567708954597,"[[747.71875, 2480.2535335402627]]",R01,REC-01,Q3E8_G04_009_R001
E52_c0294c7ff44d44fc4ede8d97,"[""P01_GAMMA04_M002_00"", ""P01_GAMMA04_M002_01"", ""P01_GAMMA04_M002_02"", ""P01_GAMMA04_M002_03"", ""P01_GAMMA04_M002_04"", ""P01_GAMMA04_M005_00""]",147.97966974075575,327.97966974075575,644.6875,644.6875,674.6875,1660.625,2019.5820632507807,2319.5820632507807,2713.2295520982216,693.6474888474409,0.8510403931942763,316.70783025924425,358.9570632507807,0.16644027302831577,0.009166666666666667,971.90625,14.03125,0.2969713541666667,0.004092447916666667,0.4766707417783158,2.083329258221685,"[[674.6875, 1231.90625], [1245.9375, 1660.625]]",R02,REC-02,Q3E8_G04_009_R002
E52_be79b94db4a0a5b6faaed631,"[""P01_GAMMA04_M003_00"", ""P01_GAMMA04_M006_00""]",2319.5820632507807,2499.5820632507807,2938.868195339162,2938.868195339162,2968.868195339162,3691.930695339162,4184.852936843234,4484.852936843234,4873.832612602772,688.9796757595387,0.8546310186465086,439.28613208838135,492.92224150407145,0.23507830977561708,0.009166666666666667,723.0625,0.0,0.22093576388888891,0.0,0.4651807403311726,2.094819259668828,"[[2968.868195339162, 3691.930695339162]]",R02,REC-03,Q3E8_G04_009_R003
E52_3875f0f2b8e39572338b498b,"[""P01_GAMMA04_M012_00"", ""P01_GAMMA04_M013_00"", ""P01_GAMMA04_M014_00"", ""P01_GAMMA04_M014_01"", ""P01_GAMMA04_M014_02"", ""P01_GAMMA04_M014_03"", ""P01_GAMMA04_M014_04"", ""P01_GAMMA04_M015_00"", ""P01_GAMMA04_M016_00""]",6018.651776489129,6198.651776489129,6629.094799812143,6629.094799812143,6659.094799812143,7514.089758281448,7985.9174338057965,8285.917433805796,8693.092365455239,707.1749316494415,0.8406346679619681,430.443023323014,471.8276755243487,0.23983909257274777,0.009166666666666667,834.463708469305,20.53125,0.25497502203228767,0.0059882812500000005,0.509969062521702,2.0500309374782986,"[[6659.094799812143, 7460.683508281448], [7468.214758281448, 7493.527258281448], [7506.527258281448, 7514.089758281448]]",R01,REC-06,Q3E8_G04_009_R006
E52_2e64690809088e2a96fb2160,"[""P01_GAMMA04_M009_00"", ""P01_GAMMA04_M011_00""]",4484.852936843234,4664.852936843234,5188.6318661626565,5188.6318661626565,5218.6318661626565,6174.8818661626565,6725.82699268667,7025.82699268667,7474.820264362284,748.9932716756148,0.8084667140956809,523.7789293194231,550.945126524013,0.31155234822715455,0.009166666666666667,956.25,0.0,0.2921875,0.0,0.6129065148938212,1.9470934851061794,"[[5218.6318661626565, 6174.8818661626565]]",R02,REC-05,Q3E8_G04_009_R005
E52_246111a1ef063bec9e89ec9e,"[""P01_GAMMA04_M010_00""]",3762.37447153876,3942.37447153876,4355.487994822864,4355.487994822864,4385.487994822864,5265.581744822864,5718.651776489129,6018.651776489129,6425.053271750668,706.4014952615391,0.8412296190295853,413.11352328410356,453.07003166626504,0.22998101771643822,0.009166666666666667,880.09375,0.0,0.26891753472222224,0.0,0.5080652191053271,2.0519347808946735,"[[4385.487994822864, 5265.581744822864]]",R01,REC-04,Q3E8_G04_009_R004
E52_cdef0b479e00ae29ebd83132,"[""P01_GAMMA04_M017_00"", ""P01_GAMMA04_M018_00"", ""P01_GAMMA04_M021_00"", ""P01_GAMMA04_M024_00"", ""P01_GAMMA04_M026_00"", ""P01_GAMMA04_M027_00""]",7091.953346047988,7271.953346047988,7791.960458162168,7791.960458162168,7821.960458162168,10245.022959162168,10799.56626868439,11099.56626868439,11726.163924342109,926.5976556577193,0.6718479571863698,520.0071121141804,554.5433095222207,0.3028799960747676,0.009166666666666667,2254.5584258771123,168.50407512288803,0.6888928523513399,0.049147021910842345,1.0500865370036165,1.509913462996384,"[[7821.960458162168, 9304.05013403928], [9472.554209162168, 10245.022959162168]]",R02,REC-02,Q3E8_G04_009_R007
E52_b60e4d2a4cdcd5801a5d757f,"[""P01_GAMMA04_M020_00"", ""P01_GAMMA04_M022_00"", ""P01_GAMMA04_M022_01"", ""P01_GAMMA04_M022_02"", ""P01_GAMMA04_M022_03"", ""P01_GAMMA04_M022_04"", ""P01_GAMMA04_M028_00""]",11099.56626868439,11279.56626868439,11587.826506287094,11587.826506287094,11617.826506287094,12271.826506287094,12617.452894809396,12917.452894809396,13269.353125153177,651.9002303437816,0.8831536689663219,308.26023760270465,345.626388522301,0.16519254750221457,0.009166666666666667,633.53125,20.46875,0.1935789930555556,0.005970052083333333,0.37390825930777016,2.1860917406922304,"[[11617.826506287094, 12218.451506287094], [12225.951506287094, 12251.295256287094], [12264.264006287094, 12271.826506287094]]",R02,REC-03,Q3E8_G04_009_R009
E52_aaa387ee3ee3170bd804334d,"[""P01_GAMMA04_M023_00""]",12917.452894809396,13097.452894809396,13360.97447269235,13360.97447269235,13390.97447269235,13943.94322269235,14243.17183284256,14543.17183284256,14865.589534350043,622.417701507484,0.9012035394432565,263.5215778829557,299.2286101502083,0.13801933350380158,0.009166666666666667,552.96875,0.0,0.1689626736111111,0.0,0.31614867378157935,2.243851326218421,"[[13390.97447269235, 13943.94322269235]]",R01,REC-04,Q3E8_G04_009_R010
E52_246111a1ef063bec9e89ec9e,"[""P01_GAMMA04_M019_00"", ""P01_GAMMA04_M025_00""]",9797.342861755187,9977.342861755187,10390.456385039291,10390.456385039291,10420.456385039291,11456.050135039291,11909.120166705556,12209.120166705556,12634.824179328207,725.7040126226502,0.8263815287518075,413.11352328410356,453.07003166626504,0.22998101771643822,0.009166666666666667,1035.59375,0.0,0.31643142361111115,0.0,0.5555791079942161,2.0044208920057844,"[[10420.456385039291, 11456.050135039291]]",R01,REC-01,Q3E8_G04_009_R008
