battery_id,sortie_id,takeoff_s,return_s,return_soc,energy_ready_s,charge_duration_s
BAT-A-03,M001,360.0000000000002,2178.805653004638,0.3140519586905174,3570.538106706965,1391.7324537023273
BAT-A-02,M002,360.0,2178.805653004638,0.2908698033784193,3600.674908612693,1421.869255608055
BAT-A-01,M003,360.0,1250.9011452645589,0.7150389759477327,2121.3504765325065,870.4493312679475
BAT-A-05,M004,1610.901146264559,2501.802291529118,0.7150389759477327,3372.2516227970655,870.4493312679475
BAT-C-04,M005,4632.641998064982,6624.753142402062,0.2094894732576289,9170.859283677199,2546.1061412751374
BAT-B-03,M006,2506.2212640268626,3671.5981664732017,0.5442135670880817,5128.294650187194,1456.696483713992
BAT-B-02,M007,390.0,1922.7345559700832,0.31191138952446495,3782.0881474610105,1859.3535914909273
BAT-B-04,M008,2518.2212640268626,3638.6915443198072,0.5438204341741839,5096.069458417888,1457.3779140980812
BAT-B-03,M009,9116.360248950868,10494.648832971317,0.4976220927244275,12032.103872248976,1537.4550392776591
BAT-B-02,M010,5101.0272176183225,6269.469465012731,0.4759473657320945,7844.494031077101,1575.0245660643693
BAT-A-05,M011,3372.251623797066,4233.152769061625,0.7382098677412959,5073.4799409979405,840.3271719363153
BAT-A-05,M012,6277.95232173862,7138.8534670031795,0.7382098677412959,7979.180638939495,840.3271719363153
BAT-C-03,M013,2673.885664271772,4265.69768291048,0.28485187289610714,6648.518624968914,2382.820942058435
BAT-A-02,M014,4610.516998064982,5947.95232073862,0.5838850844250048,6988.901710986114,1040.9493902474937
BAT-A-04,M015,390.0,1310.9011452645589,0.7190389872722798,2176.150461810595,865.2493165460363
BAT-B-01,M016,4028.691545319807,4827.115195431408,0.7315165686977672,5959.153143021946,1132.037947590537
BAT-A-06,M017,2482.0962640268626,4125.833788240775,0.3511264120181994,5469.369452617116,1343.5356643763407
BAT-C-01,M018,480.0,1561.5595259403467,0.6752529517883454,3098.511463732265,1536.9519377919182
BAT-B-01,M019,390.0,1869.7521946190166,0.4649242488096277,3463.8834966823288,1594.131302063312
BAT-C-02,M020,7104.753143402062,8501.948301597604,0.4722281495612677,10478.787310881524,1976.83900928392
BAT-A-01,M021,4947.2147176183225,6819.868739795858,0.3485553252358886,8166.746816989204,1346.8780771933448
BAT-A-04,M022,2551.854414271772,3919.2897369454104,0.5620247582009279,4988.657551284204,1069.3678143387936
BAT-B-04,M023,7066.405846437917,8628.053857611158,0.33291617503086757,10450.99915422432,1822.945296613163
BAT-A-01,M024,2551.854414271772,3919.2897369454104,0.5939038617900676,4947.214716618322,1027.924979672912
BAT-A-03,M025,4592.766998064982,6201.371334454477,0.4683705042172335,7392.489678972073,1191.1183445175966
BAT-C-01,M026,6152.303957703913,7902.016042296088,0.2704970459512557,10315.939109401701,2413.923067105613
BAT-C-02,M027,480.0,1494.170391878965,0.6255321544315746,3138.8507239438864,1644.6803320649215
BAT-A-04,M028,5029.9647176183225,6643.702241832235,0.37880826435707204,7951.2514981680415,1307.5492563358061
