atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
XB01_M006_G00,XB01_M006_G00,M006,2918.6042647844833,3537.7605147844833,XB01_Q3_002_R003,R01,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,13.11389912953588,13.435452033242427,13.11389912953588
XB01_M014_G00,XB01_M014_G00,M014,2918.6042647844833,3336.0730147844833,XB01_Q3_002_R003,R01,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,9.987469372231445,13.435452033242427,9.987469372231445
XB01_M003_G00,XB01_M003_G00,M003,811.0759311935899,1236.54468119359,XB01_Q3_002_R002,R02,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,9.466834534918547,15.138353346483314,9.466834534918547
XB01_M005_G00,XB01_M005_G00,M005,1347.0576211576818,1744.7138711576818,XB01_Q3_002_R002,R02,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.3126060525719936,15.138353346483314,0.3126060525719936
XB01_M009_G00,XB01_M009_G00,M009,717.8226112088305,1543.8226112088305,XB01_Q3_002_R002,R02,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.14955749359387482,15.138353346483314,0.14955749359387482
XB01_M010_G00,XB01_M010_G00,M010,811.0557634675054,1236.5557634675054,XB01_Q3_002_R002,R02,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,9.466834534918547,15.138353346483314,9.466834534918547
XB01_M013_G00,XB01_M013_G00,M013,844.0342140596767,1821.6592140596767,XB01_Q3_002_R002,R02,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.14955749359387482,15.138353346483314,0.14955749359387482
XB01_M012_G00,XB01_M012_G00,M012,5053.618167760493,6088.961917760493,XB01_Q3_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
XB01_M016_G00,XB01_M016_G00,M016,5053.618167760493,5449.118167760493,XB01_Q3_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,7.03127482901877,11.397135806608844,7.03127482901877
XB01_M018_G00,XB01_M018_G00,M018,5053.618167760493,5937.993167760493,XB01_Q3_002_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
XB01_M011_G00,XB01_M011_G00,M011,746.0293375536567,1546.3418375536567,XB01_Q3_002_R001,R01,E52_060143e4033ea7dfc142ce26,TRANSPORT_RELAY_G01,1,6.23446973686174,13.051384290227645,6.23446973686174
XB01_M017_G00,XB01_M017_G00,M017,5626.541704878724,6551.354204878724,XB01_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
XB01_M019_G00,XB01_M019_G00,M019,5626.541704878724,6150.479204878724,XB01_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,1.9898130596061634,11.397135806608844,1.9898130596061634
XB01_M020_G00,XB01_M020_G00,M020,6781.05449812804,7372.52324812804,XB01_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,11.24094673410805,11.397135806608844,11.24094673410805
XB01_M021_G00,XB01_M021_G00,M021,6082.740179314467,6108.083929314467,XB01_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076714934415634,11.397135806608844,8.076714934415634
XB01_M021_G01,XB01_M021_G01,M021,6115.583929314467,6629.396429314467,XB01_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
XB01_M021_G02,XB01_M021_G02,M021,6657.958929314467,7493.021429314467,XB01_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
XB01_M023_G00,XB01_M023_G00,M023,7171.19794587873,7196.51044587873,XB01_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076797966151958,11.397135806608844,8.076797966151958
XB01_M023_G01,XB01_M023_G01,M023,7204.04169587873,7615.38544587873,XB01_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
XB01_M023_G02,XB01_M023_G02,M023,7622.88544587873,7648.22919587873,XB01_Q3_002_R006,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.07678216416717,11.397135806608844,8.07678216416717
XB01_M022_G00,XB01_M022_G00,M022,3211.3868937799098,4055.8556437799098,XB01_Q3_002_R004,R02,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
